timestamp,close,volume,return,log_return,rolling_return_5d,rolling_return_10d,price_momentum,rolling_volume_mean,rolling_volume_std,volume_ratio_20d,obv,volatility_20d,true_range,atr_14d,rsi_14d,macd,symbol,anomaly_score,is_flagged,is_flagged_lof,detector_agreement
2025-10-20,262.245,2779230.0,2.394661633995419,0.0385017968181268,0.0594045406802941,0.0218001168907073,5.595000000000027,1329499.65,457581.5026452464,2.090433043739425,9159911.0,-0.9354465612471323,9.905,2.868928571428573,59.56678700361011,3.348458788364041,AAPL,0.6036664968691793,0,0,0.0
2025-10-21,262.73,1663932.0,-0.07856093191358313,0.0018477075593444,0.059566059041781,0.0243683718028695,6.25,1321826.65,450196.7027782967,1.258812568198712,10823843.0,-0.9731961096989041,0.4850000000000136,2.8414285714285734,59.17546505781801,3.911391052169705,AAPL,0.5847721774535569,0,0,0.0
2025-10-22,258.4,1745133.0,-1.2176365351075498,-0.0166181169686196,0.0360658366913253,0.0014727540500736,0.3799999999999954,1333777.65,458443.2830552216,1.3084137374771576,9078710.0,-0.7565030419038841,4.330000000000041,3.007857142857148,51.15174542863924,3.962447486180764,AAPL,0.5835864346885462,0,0,0.0
2025-10-23,259.59,1301904.0,0.12015412114367588,0.0045946913783104,0.0490604162457062,0.0218871786796834,5.559999999999974,1315520.0,451693.2238255239,0.9896497202627098,10380614.0,-1.0124986664631903,1.1899999999999975,3.0492857142857184,51.81541344577179,4.052221644039236,AAPL,0.5835864346885462,0,0,0.0
2025-10-24,262.78,1585517.0,0.5995509776955315,0.012213716926919,0.0413727510501702,0.071281518171997,17.484999999999985,1326752.2,455656.0821965343,1.1950362697721548,11966131.0,-0.9168564427823274,3.1899999999999977,3.1778571428571434,56.88918858170375,4.330851293141592,AAPL,0.5827972755524916,0,0,0.0
2025-10-27,268.75,1830875.0,1.2481617080640834,0.0224643992281965,0.0248050487139888,0.0856831219196898,21.210000000000008,1369432.6,461142.42583465873,1.3369588251367754,13797006.0,-0.5594281389150404,5.970000000000027,3.592142857142863,62.199244382580986,4.976035761319906,AAPL,0.5843766624159757,0,0,0.0
2025-10-28,269.01,2094563.0,-0.1475474225264654,0.0009669741901932,0.0239028660602138,0.0848927246330053,21.049999999999983,1421293.5,482047.1023689108,1.4737019482605105,15891569.0,-0.55264226280847,0.2599999999999909,3.500714285714293,61.211997551520085,5.445555948510048,AAPL,0.5859603294347885,0,0,0.0
2025-10-29,269.82,2019543.0,-0.01665486445885631,0.0030065163786051,0.0441950464396285,0.081854814458411,20.414999999999992,1468150.45,492798.8628296085,1.3755695133288282,17911112.0,-0.5456110638333357,0.8100000000000023,3.273571428571437,67.22670739690153,5.815971411995065,AAPL,0.5851679601817475,0,0,0.0
2025-10-30,271.32,3173417.0,0.1465053219480217,0.0055438660672076,0.0451866404715128,0.0964639321074964,23.870000000000005,1571943.35,614273.2259749835,2.0187858551009485,21084529.0,-0.5544316669394661,1.5,2.7567857142857224,83.71550719005043,6.15956220062867,AAPL,0.5947475257403002,0,0,0.0
2025-10-31,270.41,2147498.0,-0.4307372233488266,-0.0033596103443753,0.0290356952583912,0.0716097329000555,18.07000000000002,1605135.55,627053.8476768689,1.3378919929846422,18937031.0,-0.5155488395447216,0.9099999999999682,2.661428571428577,80.6897477187332,6.285970229323084,AAPL,0.5867537716259872,0,0,0.0
2025-11-03,269.08,1452789.0,-0.5277696224585049,-0.0049305925760983,0.001227906976744,0.0260634139831072,6.83499999999998,1615488.95,622500.0877004779,0.8992874881626396,17484242.0,-0.5158003413310471,1.330000000000041,2.7264285714285785,77.66570605187309,6.20727600417689,AAPL,0.5835864346885462,0,0,0.0
2025-11-04,270.21,2835045.0,0.07652818106482626,0.0041907013063561,0.0044608007137281,0.0284702926959234,7.479999999999961,1674105.45,679744.1315208226,1.693468592435441,20319287.0,-0.517089506515816,1.1299999999999957,2.703928571428579,77.47985735041595,6.165025246536118,AAPL,0.5883438806362383,0,0,0.0
2025-11-05,270.11,1141385.0,-0.2267191887408292,-0.0003701510258429,0.0010747906011416,0.0453173374613005,11.710000000000036,1687841.35,665188.9454859127,0.6762395055672739,19177902.0,-0.5140583137593049,0.0999999999999659,2.571428571428576,81.4722222222222,6.053688895147616,AAPL,0.586356916322361,0,0,0.0
2025-11-06,269.85,1251348.0,-0.2641575381879541,-0.0009630343732662,-0.0054179566563465,0.0395238645556457,10.260000000000048,1705714.7,647294.556115326,0.733620927345001,17926554.0,-0.8085200493570087,0.2599999999999909,2.240714285714288,77.90883009244502,5.8767309116364,AAPL,0.5851679601817475,0,0,0.0
2025-11-07,268.47,2474156.0,-0.5413496420588799,-0.0051270732017752,-0.007174290891609,0.0216530938427583,5.690000000000055,1750111.8,668762.1782317098,1.4137131124994415,15452398.0,-2.2632122427464645,1.3799999999999957,1.6317857142857162,63.624425476034176,5.561031854336875,AAPL,0.5899382988589509,0,0,0.0
2025-11-10,269.4,1968635.0,0.046356234486768906,0.0034580881133869,0.0011892374015163,0.0024186046511627,0.6499999999999773,1804596.95,637719.60854079,1.0909001037600117,17421033.0,-2.1716622429895205,0.92999999999995,1.663571428571426,64.31945040790032,5.324503739878992,AAPL,0.5871508955273356,0,0,0.0
2025-11-11,275.405,2070329.0,1.333771009922957,0.0220454775637955,0.0192257873505792,0.0237723504702427,6.394999999999982,1864909.05,600015.0546993297,1.1101501169721923,19491362.0,-1.750078730390116,6.004999999999996,1.78321428571428,84.05768075305437,5.5575429238236325,AAPL,0.5915370379721369,0,0,0.0
2025-11-12,273.47,1499206.0,-0.689783541658862,-0.0070508149082188,0.0124393765502943,0.0135275368764362,3.650000000000034,1884211.4,580449.1101608896,0.795667619885964,17992156.0,-1.5434958758917854,1.9349999999999452,1.8364285714285615,76.99338778685362,5.522430684192557,AAPL,0.5851679601817475,0,0,0.0
2025-11-13,273.05,1154305.0,-0.3065154576678258,-0.0015369980336775,0.011858439874004,0.006376234704408,1.7300000000000182,1886931.2,576696.0054856596,0.6117366653325781,16837851.0,-1.6223372913180703,0.4200000000000159,1.6385714285714204,72.3844812554492,5.398483138222957,AAPL,0.5859603294347885,0,0,0.0
2025-11-14,272.48,1297451.0,-0.37260741069608655,-0.0020897116837845,0.0149364919730323,0.0076550423431085,2.069999999999993,1874313.05,587126.8991133613,0.6922274803560696,15540400.0,-1.7711249508079085,0.5699999999999932,1.2528571428571322,60.63283922462956,5.194381976700072,AAPL,0.5843766624159757,0,0,0.0
2025-11-17,267.5,1814235.0,-1.5060914151576776,-0.018445650578317,-0.0070527097253154,-0.0058718596699866,-1.579999999999984,1826063.3,547136.845952599,0.9935225137047548,13726165.0,-2.784228455718447,4.980000000000018,1.5899999999999912,46.60826594788859,4.57801346580095,AAPL,0.5915370379721369,0,0,0.0
2025-11-18,267.44,1287868.0,-0.20720108747711008,-0.000224324224218,-0.0289210435540384,-0.0102512860367861,-2.769999999999982,1807260.1,559328.1802718329,0.7126079970448083,12438297.0,-2.621642202338489,0.0600000000000022,1.5364285714285626,44.46768944676893,4.03814624540081,AAPL,0.5943452638012681,0,0,0.0
2025-11-19,268.49,1613219.0,0.07556016472371178,0.0039184271956447,-0.0182104069916262,-0.0059975565510347,-1.6200000000000043,1800664.4,560874.9911589175,0.8959020903617576,14051516.0,-2.8864018354071566,1.0500000000000114,1.5042857142857062,43.28110161443495,3.65291527505417,AAPL,0.5911369474705281,0,0,0.0
2025-11-20,266.395,1929776.0,-0.7265708123878526,-0.0078334995861581,-0.0243728254898371,-0.0128034093014639,-3.455000000000041,1832058.0,548933.4666169528,1.0533378310075336,12121740.0,-2.6003916092781902,2.0950000000000277,1.5889285714285677,40.97550011238469,3.142344967517033,AAPL,0.5927389349342992,0,0,0.0
2025-11-21,271.49,2337119.0,1.140260311959829,0.0189451365618075,-0.0036332941867293,0.0112489291168471,3.019999999999982,1869638.1,556837.4011651026,1.2500381758373451,14458859.0,-2.2248570103693712,5.095000000000027,1.8578571428571384,54.63283352556715,3.112954043178661,AAPL,0.5907371275731237,0,0,0.0
2025-11-24,275.86,1726808.0,0.9123946677558884,0.0159681843642366,0.0312523364485981,0.0239792130660729,6.460000000000036,1864434.75,557704.2367415372,0.9261831233300066,16185667.0,-2.398651024503982,4.3700000000000045,2.0892857142857104,59.65811965811973,3.4030556945582475,AAPL,0.5895392896765034,0,0,0.0
2025-11-25,276.9,1690125.0,0.05359146760380548,0.0037629395295422,0.0353724199820519,0.0054283691291008,1.4950000000000043,1844212.85,556251.2055866084,0.9164479035052814,17875792.0,-2.2501112442145073,1.0399999999999636,2.156428571428567,61.24544551175883,3.6745250146469743,AAPL,0.5891405503669019,0,0,0.0
2025-11-26,277.595,1164523.0,-0.0487628360465992,0.0025067867661463,0.0339118775373386,0.0150839214539071,4.125,1801461.85,574620.1189659565,0.6464322294696387,19040315.0,-2.1332375327851176,0.69500000000005,2.1875,62.64489795918368,3.900781319392877,AAPL,0.5903375780968985,0,0,0.0
2025-11-28,278.77,662450.0,0.11510792109511891,0.0042238521363619,0.0464535745791023,0.0209485442226697,5.71999999999997,1675913.5,531800.1523308404,0.3952769638767155,19702765.0,-2.0566673724689792,1.1749999999999543,2.17285714285714,66.92965154503611,4.127326500383049,AAPL,0.5907371275731237,0,0,0.0
2025-12-01,283.17,1647255.0,0.9454205315211971,0.0156603549255383,0.0430218424251354,0.0392322372284204,10.689999999999998,1650901.35,520087.7382657128,0.9977912974630494,21350020.0,-1.7760168480423817,4.400000000000034,2.420714285714289,70.31572735320157,4.608781254715723,AAPL,0.5851679601817475,0,0,0.0
2025-12-02,286.09,1538529.0,0.5298036132795162,0.0102590226265362,0.0370840281302109,0.0694953271028036,18.58999999999997,1655188.35,518720.3550862117,0.929518987974994,22888549.0,-1.7009287951595553,2.919999999999959,2.200357142857144,67.34296380457718,5.166402144808728,AAPL,0.5851679601817475,0,0,0.0
2025-12-03,284.16,1511947.0,-0.7089276804933772,-0.0067689868276938,0.0262188515709644,0.0625186957822316,16.720000000000027,1589033.45,438494.5707372552,0.9514884661490292,21376602.0,-1.5662665408732392,1.92999999999995,2.2000000000000006,67.35389610389609,5.3904481168779625,AAPL,0.5851679601817475,0,0,0.0
2025-12-04,280.68,1646319.0,-1.1229599092294236,-0.0123222294197173,0.011113312559664,0.0454020633915601,12.189999999999998,1614280.15,425714.0666907126,1.019847143632411,19730283.0,-1.3361890268227181,3.480000000000018,2.418571428571429,61.26698168930891,5.226946264603157,AAPL,0.5827972755524916,0,0,0.0
2025-12-05,278.815,1020801.0,-0.7786035969917763,-0.006666750936387,0.0001614233956308,0.0466224966684811,12.420000000000016,1602752.8,438973.50507562375,0.6369048302395728,18709482.0,-1.2371122909338776,1.865000000000009,2.5110714285714306,59.010098136822606,4.890505254819743,AAPL,0.5831917216369561,0,0,0.0
2025-12-08,277.96,1336404.0,-0.48195343786841327,-0.0030712610015744,-0.0183988416852068,0.0238314486721424,6.46999999999997,1545865.2,391228.2407351166,0.8645022864865578,17373078.0,-1.2209497166330456,0.8550000000000182,2.2164285714285734,66.8546567837576,4.502974489264943,AAPL,0.5835864346885462,0,0,0.0
2025-12-09,277.24,869743.0,-0.4233426940820917,-0.0025936613963426,-0.0309343213674017,0.0050025375190314,1.3799999999999957,1490920.6,405628.8123514164,0.5833597040647235,16503335.0,-1.1696690990472587,0.7199999999999704,2.2635714285714283,65.46229094351533,4.090601673069443,AAPL,0.5839814148879495,0,0,0.0
2025-12-10,278.75,867993.0,0.20878696556098306,0.0054317657245445,-0.0190385698198198,0.0066811123149153,1.8500000000000227,1430803.8,404332.0705864107,0.6066471168164356,17371328.0,-1.5185211222686044,1.509999999999991,2.29642857142857,65.95645412130636,3.841356854989556,AAPL,0.5835864346885462,0,0,0.0
2025-12-11,278.08,1021332.0,-0.3914683498693863,-0.0024064806973013,-0.0092632178993873,0.0017471496244527,0.4849999999999568,1406910.1,414079.4583566496,0.7259397739770295,16349996.0,-1.5085405392505127,0.6700000000000159,2.194642857142855,69.01545972335234,3.5488561359242112,AAPL,0.5820091835628013,0,0,0.0
2025-12-12,278.315,982006.0,-0.13508150622518864,0.0008447236728361,-0.0017933038035973,-0.0016321698891559,-0.4549999999999841,1398295.15,421340.2156531702,0.7022880684381978,17332002.0,-1.4573514388965456,0.2350000000000136,1.8474999999999968,63.19350473612991,3.297992539665927,AAPL,0.5843766624159757,0,0,0.0
2025-12-15,274.115,1867919.0,-1.3636926011466775,-0.0152058393853741,-0.0138329256008057,-0.0319772574778401,-9.055000000000009,1426818.55,433293.9503115359,1.3091496462531973,15464083.0,-1.1933703353342704,4.199999999999989,1.8353571428571385,46.604397742751495,2.7288202914331805,AAPL,0.5867537716259872,0,0,0.0
2025-12-16,274.56,1160746.0,-0.024159215374124673,0.0016220899351081,-0.0096667147597749,-0.0403020028662308,-11.529999999999973,1394144.1,427137.3501907658,0.8325868179623612,16624829.0,-1.4792366352754538,0.4449999999999932,1.7928571428571405,45.338645418326735,2.287288526676093,AAPL,0.5827972755524916,0,0,0.0
2025-12-17,271.85,1177959.0,-0.9707152962203565,-0.0099193727076676,-0.0247533632286994,-0.0433206644144144,-12.310000000000002,1388648.65,429278.3044800791,0.8482772082052578,15446870.0,-1.3200369272008265,2.7099999999999795,1.9367857142857068,39.4062327125207,1.6991107790552746,AAPL,0.5831917216369561,0,0,0.0
2025-12-18,272.24,1556342.0,0.023270887703392806,0.0014335866007206,-0.0210011507479861,-0.0300698304118569,-8.439999999999998,1385804.8,427898.4667521016,1.1230600442428833,17003212.0,-1.2875776253087055,0.3899999999999863,1.8807142857142805,37.59969616407142,1.2500357827249786,AAPL,0.5839814148879495,0,0,0.0
2025-12-19,273.865,1743005.0,0.4062424850842306,0.0059512540486052,-0.0159890771248405,-0.0177537076556139,-4.949999999999989,1376466.25,417308.9228841423,1.266289674737757,18746217.0,-1.3011713544249368,1.625,1.6824999999999923,30.248354914030884,1.0135806057400032,AAPL,0.5859603294347885,0,0,0.0
2025-12-22,270.82,957616.0,-1.094215285189534,-0.0111808906865775,-0.0120205023439068,-0.0256871492301049,-7.139999999999986,1307491.1,360279.0150299294,0.7324072798659967,17788601.0,-1.463444974097688,3.045000000000016,1.691428571428568,17.757601351351312,0.5738669416549556,AAPL,0.5891405503669019,0,0,0.0
2025-12-23,272.23,757775.0,0.3700262526088409,0.0051929036682912,-0.0084863053613053,-0.0180709854277881,-5.009999999999991,1259039.45,366033.3810609235,0.6018675586376583,18546376.0,-1.682628109336603,1.410000000000025,1.654285714285716,24.24438687392056,0.3353007724526833,AAPL,0.5851679601817475,0,0,0.0
2025-12-24,273.9,431640.0,0.4387776516133352,0.0061157790460631,0.0075409233032921,-0.0173991031390134,-4.850000000000023,1196115.2,395047.90906308417,0.3608682508173126,18978016.0,-1.6091958636128638,1.669999999999959,1.5249999999999977,34.12177985948469,0.277788237921527,AAPL,0.586356916322361,0,0,0.0
2025-12-26,273.39,852858.0,-0.27890831037224256,-0.0018637290928872,0.0042242139288861,-0.0168656501726122,-4.689999999999998,1180531.95,402437.62794192426,0.7224353394247399,18125158.0,-1.576902392106167,0.5099999999999909,1.428214285714282,36.43410852713172,0.1888791212612659,AAPL,0.5820091835628013,0,0,0.0
2025-12-29,273.79,575505.0,0.02371465181721214,0.0014620420017261,-0.0002738575575557,-0.0162585559527872,-4.524999999999977,1176184.7,408748.7695102149,0.4892981518974018,18700663.0,-1.5453506813384266,0.4000000000000341,1.395714285714283,39.32958034800418,0.1489773447181619,AAPL,0.5859603294347885,0,0,0.0
2025-12-30,273.05,585588.0,-0.3371434538679083,-0.0027064605797084,0.0082342515323832,-0.0038852306513689,-1.0649999999999975,1123101.35,413265.30082862655,0.5214026320954916,18115075.0,-1.8492041217504067,0.7400000000000091,1.3971428571428572,39.28936605316974,0.0569861825294992,AAPL,0.5887420807476159,0,0,0.0
2025-12-31,272.035,686177.0,-0.41947103972380007,-0.0037241941096839,-0.0007163060647246,-0.0091965326340325,-2.5249999999999773,1080483.75,412117.3521649621,0.6350646180472405,17428898.0,-1.9864379383522535,1.0149999999999864,1.3617857142857142,32.38919485969059,-0.0967047414932835,AAPL,0.5879459498504855,0,0,0.0
2026-01-02,271.01,1057525.0,-0.4269715705719599,-0.003775013920576,-0.0105512960934647,-0.0030899393047637,-0.8400000000000318,1057762.65,399408.45255996217,0.9997753276692084,16371373.0,-1.9287230732144274,1.025000000000034,1.3871428571428583,31.79711637487129,-0.2977821920354131,AAPL,0.5871508955273356,0,0,0.0
2026-01-05,267.175,1447808.0,-1.3440251273514459,-0.0142518461569422,-0.0227330919199677,-0.0186049074346165,-5.064999999999998,1047837.1,386262.9043748487,1.381710954880296,14923565.0,-1.790603712281251,3.83499999999998,1.644285714285713,25.803649000868816,-0.7578539018101651,AAPL,0.5883438806362383,0,0,0.0
2026-01-06,262.22,1802408.0,-1.6825571014462815,-0.0187200283397046,-0.0422586654004893,-0.0425209501031529,-11.644999999999982,1086917.45,421331.3742691405,1.6582749683520124,13121157.0,-1.4182008586431596,4.954999999999984,1.698214285714284,24.984227129337555,-1.5049430886501227,AAPL,0.5883438806362383,0,0,0.0
2026-01-07,260.35,1663252.0,-0.6725523171587775,-0.0071569664623477,-0.0465116279069767,-0.0386603648179602,-10.46999999999997,1103259.85,437544.5184005207,1.507579560699141,11457905.0,-1.3480278178032101,1.8700000000000043,1.7999999999999992,21.805555555555586,-2.22229281522101,AAPL,0.5911369474705281,0,0,0.0
2026-01-08,259.08,1748334.0,-0.5599587533338383,-0.0048899852941919,-0.047622548569118,-0.048304742313485,-13.150000000000034,1147189.4,456557.6771406226,1.5240151277548415,9709571.0,-1.3053583005967873,1.2700000000000389,1.6971428571428606,23.127104377104345,-2.860304221335298,AAPL,0.5911369474705281,0,0,0.0
2026-01-09,259.345,1100757.0,0.01977634922475486,0.001022327330204,-0.0430426921515809,-0.0531398320554945,-14.55499999999995,1158827.6,452010.1141495782,0.9498884907470272,10810328.0,-1.3374627912536505,0.2650000000000432,1.6882142857142932,22.7205415697061,-3.3064350469651345,AAPL,0.5875482882081969,0,0,0.0
2026-01-12,260.27,1421299.0,0.26184470855100933,0.0035603320808882,-0.0258444839524657,-0.0479900508431179,-13.120000000000005,1178825.95,454448.0306296935,1.205690288714801,12231627.0,-1.2420506176016302,0.9249999999999544,1.6382142857142898,20.36189230433837,-3.544498399843633,AAPL,0.5879459498504855,0,0,0.0
2026-01-13,261.05,1279908.0,0.21171768162154617,0.002992406130753,-0.0044619022195103,-0.0465320135870558,-12.740000000000007,1193721.05,452535.5145327462,1.0722002430969948,13511535.0,-1.1821262395394911,0.7800000000000296,1.4764285714285763,26.366715045960447,-3.628399905377023,AAPL,0.5843766624159757,0,0,0.0
2026-01-14,260.1,1600138.0,-0.4373383311441256,-0.0036457874019554,-0.0009602458229306,-0.047427211133492,-12.949999999999989,1180332.0,435166.39132393216,1.3556677273851765,11911397.0,-1.3380639562479353,0.9499999999999886,1.4435714285714312,19.99010390895603,-3.728568892272051,AAPL,0.5887420807476159,0,0,0.0
2026-01-15,258.09,1262047.0,-0.8118443290137896,-0.0077578111532395,-0.00382121352478,-0.0512617861672213,-13.94500000000005,1185397.05,435515.8230141968,1.0646618363020222,10649350.0,-1.293455241306992,2.010000000000048,1.467857142857152,11.532846715328688,-3.924899934514372,AAPL,0.5903375780968985,0,0,0.0
2026-01-16,255.475,1226527.0,-1.1124995718860171,-0.0101838038030935,-0.014922207869826,-0.0573226080218441,-15.534999999999997,1187825.45,435607.5621284858,1.0325818494628147,9422823.0,-1.2483685116774523,2.6149999999999807,1.6182142857142938,10.461266828514894,-4.24259633587792,AAPL,0.5923380315206873,0,0,0.0
2026-01-20,246.725,2206629.0,-3.762354212005298,-0.0348502014402018,-0.0520421101164175,-0.076541592589127,-20.450000000000017,1220339.8,485924.922847205,1.808208664504755,7216194.0,-0.23933077323560517,8.75,2.214642857142863,6.353813900983795,-5.141160794656969,AAPL,0.606532305330642,0,0,0.0
2026-01-21,247.59,1857697.0,0.432185840408635,0.0034997962146317,-0.0515610036391496,-0.0557928457020823,-14.630000000000024,1226074.4,493042.3894765824,1.5151584602043726,9073891.0,-0.25900263394577283,0.8650000000000091,2.2235714285714345,9.106970767748251,-5.717572711994876,AAPL,0.595552866573678,0,0,0.0
2026-01-22,248.355,1329498.0,0.3918957828115615,0.0030850219549813,-0.0451557093425606,-0.0460725945842136,-11.995000000000031,1244668.5,489383.9777561916,1.0681542916848945,10403389.0,-0.21696029096235864,0.7649999999999864,2.2057142857142917,11.65803108808295,-6.042994325726909,AAPL,0.5903375780968985,0,0,0.0
