timestamp,return,log_return,rolling_return_5d,rolling_return_10d,price_momentum,volume_ratio_20d,rolling_volume_mean,rolling_volume_std,obv,volatility_20d,true_range,atr_14d,rsi_14d,macd,symbol,is_pump_and_dump,is_wash_trading,is_spoofing,is_layering,is_manipulation,attribution_confidence,detector_agreement,label_confidence,centroid_distance,evidence_json,used_in_training
2025-09-18,-0.4337859137201231,-0.0046555604691905,0.03426235923301,-0.0076759417629636,-1.840000000000004,0.9599618684791992,1441746.85,493857.73163909576,1826932.0,-0.9829847632037806,1.1099999999999852,2.793214285714285,56.74466180795295,3.7406813658587055,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-09-19,2.011154082200745,0.0308391748053657,0.0481968894206119,0.0235740810280802,5.650000000000006,1.2380870910103077,1495714.65,475504.9671977288,3678757.0,-0.43525504585258,7.449999999999989,3.3021428571428566,64.11421155094092,4.268483750581396,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-09-22,2.607282328953616,0.0430826038928185,0.0818391095904875,0.076586801176965,18.22,2.005072665821662,1591628.6,604262.9672129422,6870088.0,0.5243920084950434,10.800000000000011,3.889285714285713,74.26997245179065,5.494898909545526,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-09-23,-0.6385389864662253,-0.0065417316157598,0.0684891240446796,0.0857691487091956,20.099999999999994,1.105232472327865,1644352.7,573362.1487025912,5052696.0,0.5614346132101883,1.670000000000016,3.380357142857142,66.86740623349179,6.2599261832690445,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-09-24,-0.7492791270727643,-0.0088026305071132,0.0554021257008954,0.1120320973502049,25.41,0.89997409930242,1673507.05,549063.1926902472,3546583.0,0.6609304596255997,2.2299999999999898,3.452142857142856,62.94227188081936,6.610076597915452,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-09-25,0.8629890614746758,0.0184241064825306,0.080043721360407,0.1170485673290144,26.920000000000016,0.9753285419641088,1709226.1,522285.6947374277,5213640.0,0.7529198545058318,4.690000000000026,3.784285714285714,66.27029067572673,7.183213514257602,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-09-26,-0.5838513153314523,-0.0056991332334522,0.0412930050546225,0.0914800888736968,21.41,0.79152639899643,1719302.1,512980.12335945707,3852767.0,0.795385883149377,1.4600000000000364,3.76214285714286,66.66033795329406,7.433925189291983,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-09-29,-0.483502134928514,-0.0042367957927855,-0.0068327346556301,0.0744471900145726,17.625,0.5722497123723008,1707763.2,527476.2591486286,2875500.0,0.7985452854454859,1.079999999999984,3.5857142857142867,69.9402390438247,7.459480772987945,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-09-30,-0.1742781174911182,0.0007466646054553,0.0004323049715071,0.0689510372050055,16.420000000000016,0.6225948747719283,1698287.35,537793.29620455,3932845.0,0.6228204949365758,0.1899999999999977,3.060714285714288,82.38039673278878,7.4096513212057,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-01,-0.0080018432703873,0.0034118349141929,0.0127269843787169,0.0688342120679554,16.450000000000017,0.6548306147789533,1652952.65,550064.4806977558,5015249.0,-0.1668107759434042,0.8700000000000045,2.8957142857142872,81.37641835224468,7.355572390935237,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-02,0.2666248135515883,0.0077994389834697,0.0020240551165777,0.0822297893807542,19.56,0.6706100081467863,1636657.65,561920.2020586265,6112808.0,-0.1529217356492422,2.0,2.7492857142857168,80.38451545856066,7.388922831424907,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-03,-0.0829743820971377,0.0023667731769017,0.010138970444314,0.0518506440567423,12.720000000000027,0.9211788101567132,1610603.7,556004.8486902456,7596462.0,-0.1604067844564229,0.6100000000000136,2.59964285714286,79.25539222420662,7.379508813786629,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-06,-0.5799551190879267,-0.0054013226577289,0.0089633211463615,0.002069342495705,0.5299999999999727,0.7809118937546438,1595213.25,561896.745622302,6350741.0,-0.1886538396960105,1.3900000000000432,2.5992857142857213,75.43281121187131,7.177153001519741,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-07,-0.261664127380007,-0.0006626001450691,0.0075424261470773,0.0079779917469051,2.0300000000000296,1.0579213220187824,1571681.15,547852.9238888917,4688026.0,-0.4529901980733201,0.169999999999959,2.551428571428576,74.49608062709967,6.923259952005566,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-08,0.1814591343992974,0.0059864124357475,0.0101397643189913,0.0229957973198,5.799999999999983,0.5866796909507964,1477240.5,493110.3327509339,5554693.0,-1.683791246339617,1.5399999999999636,2.5821428571428595,77.86998616874129,6.768292349656804,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-09,-1.2557138823844125,-0.0155847310166982,-0.0132074738763936,-0.0112101514148924,-2.880000000000024,0.6142412303501675,1455260.5,509384.4225837692,4660812.0,-1.2472107358983195,3.9899999999999807,2.3350000000000017,63.32211685530744,6.251456850954412,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-10,-2.4665132230489486,-0.0349908024278287,-0.049391567198884,-0.0397533763945977,-10.155,1.0968381957703368,1446169.55,505113.1496176689,3074598.0,-0.1786019709214895,8.735000000000014,2.187500000000002,32.32653061224488,5.078477963356221,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-13,0.4572934199264006,0.0091106172594126,-0.0354958114163256,-0.0268506506270393,-6.8300000000000125,0.6217341400610125,1413678.2,520195.8259206057,3953530.0,-0.205498282656306,2.2450000000000045,2.22857142857143,38.92628205128207,4.280691336738187,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-14,-0.0187147452941872,0.0016952577218423,-0.0332189644416719,-0.0259270898805782,-6.599999999999994,0.6242118448381487,1384284.85,534335.6090346684,4817617.0,-0.212833943803309,0.4200000000000159,2.0992857142857173,42.75263695134402,3.6403663006501006,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-15,0.2447765825228914,0.0058106383267338,-0.0333888845825903,-0.0235876756841404,-6.025000000000006,0.8069814440352763,1379410.9,536443.316710202,5930776.0,-0.2010446046183986,1.4449999999999932,1.8675000000000008,35.647351310001866,3.212472140744609,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-16,-0.6400527629528919,-0.0078695397625574,-0.0259024524662442,-0.0387678203783553,-9.980000000000018,0.8056729931268577,1365205.25,540064.3845067164,4830867.0,-0.1555533370754278,1.9550000000000125,1.902857142857142,34.984984984984976,2.68466364348825,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-17,1.1648979680353584,0.0195688431017001,0.0287205201899753,-0.0220895985118586,-5.700000000000017,1.1479213426929038,1350104.7,529868.0235939691,6380681.0,-0.6080011357177043,4.890000000000015,2.175000000000001,46.66666666666666,2.6306294801849504,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-20,2.394661633995419,0.0385017968181268,0.0594045406802941,0.0218001168907073,5.595000000000027,2.090433043739425,1329499.65,457581.5026452464,9159911.0,-0.9354465612471324,9.905,2.868928571428573,59.56678700361011,3.348458788364041,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-21,-0.0785609319135831,0.0018477075593444,0.059566059041781,0.0243683718028695,6.25,1.258812568198712,1321826.65,450196.7027782967,10823843.0,-0.973196109698904,0.4850000000000136,2.8414285714285734,59.17546505781801,3.911391052169705,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-22,-1.2176365351075498,-0.0166181169686196,0.0360658366913253,0.0014727540500736,0.3799999999999954,1.3084137374771576,1333777.65,458443.2830552216,9078710.0,-0.7565030419038841,4.330000000000041,3.007857142857148,51.15174542863924,3.962447486180764,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-23,0.1201541211436758,0.0045946913783104,0.0490604162457062,0.0218871786796834,5.559999999999974,0.9896497202627098,1315520.0,451693.2238255239,10380614.0,-1.0124986664631903,1.1899999999999975,3.0492857142857184,51.81541344577179,4.052221644039236,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-24,0.5995509776955315,0.012213716926919,0.0413727510501702,0.071281518171997,17.484999999999985,1.1950362697721548,1326752.2,455656.0821965343,11966131.0,-0.9168564427823274,3.1899999999999977,3.1778571428571434,56.88918858170375,4.330851293141592,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-27,1.2481617080640834,0.0224643992281965,0.0248050487139888,0.0856831219196898,21.210000000000008,1.3369588251367754,1369432.6,461142.42583465873,13797006.0,-0.5594281389150404,5.970000000000027,3.592142857142863,62.199244382580986,4.976035761319906,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-28,-0.1475474225264654,0.0009669741901932,0.0239028660602138,0.0848927246330053,21.049999999999983,1.4737019482605105,1421293.5,482047.1023689108,15891569.0,-0.55264226280847,0.2599999999999909,3.500714285714293,61.211997551520085,5.445555948510048,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-29,-0.0166548644588563,0.0030065163786051,0.0441950464396285,0.081854814458411,20.414999999999992,1.3755695133288282,1468150.45,492798.8628296085,17911112.0,-0.5456110638333357,0.8100000000000023,3.273571428571437,67.22670739690153,5.815971411995065,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-30,0.1465053219480217,0.0055438660672076,0.0451866404715128,0.0964639321074964,23.870000000000005,2.0187858551009485,1571943.35,614273.2259749835,21084529.0,-0.5544316669394661,1.5,2.7567857142857224,83.71550719005043,6.15956220062867,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-10-31,-0.4307372233488266,-0.0033596103443753,0.0290356952583912,0.0716097329000555,18.07000000000002,1.3378919929846422,1605135.55,627053.8476768689,18937031.0,-0.5155488395447216,0.9099999999999682,2.661428571428577,80.6897477187332,6.285970229323084,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-03,-0.5277696224585049,-0.0049305925760983,0.001227906976744,0.0260634139831072,6.83499999999998,0.8992874881626396,1615488.95,622500.0877004779,17484242.0,-0.5158003413310471,1.330000000000041,2.7264285714285785,77.66570605187309,6.20727600417689,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-04,0.0765281810648262,0.0041907013063561,0.0044608007137281,0.0284702926959234,7.479999999999961,1.693468592435441,1674105.45,679744.1315208226,20319287.0,-0.517089506515816,1.1299999999999957,2.703928571428579,77.47985735041595,6.165025246536118,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-05,-0.2267191887408292,-0.0003701510258429,0.0010747906011416,0.0453173374613005,11.710000000000036,0.6762395055672739,1687841.35,665188.9454859127,19177902.0,-0.5140583137593049,0.0999999999999659,2.571428571428576,81.4722222222222,6.053688895147616,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-06,-0.2641575381879541,-0.0009630343732662,-0.0054179566563465,0.0395238645556457,10.260000000000048,0.733620927345001,1705714.7,647294.556115326,17926554.0,-0.8085200493570087,0.2599999999999909,2.240714285714288,77.90883009244502,5.8767309116364,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-07,-0.5413496420588799,-0.0051270732017752,-0.007174290891609,0.0216530938427583,5.690000000000055,1.4137131124994415,1750111.8,668762.1782317098,15452398.0,-2.2632122427464645,1.3799999999999957,1.6317857142857162,63.624425476034176,5.561031854336875,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-10,0.0463562344867689,0.0034580881133869,0.0011892374015163,0.0024186046511627,0.6499999999999773,1.0909001037600117,1804596.95,637719.60854079,17421033.0,-2.1716622429895205,0.92999999999995,1.663571428571426,64.31945040790032,5.324503739878992,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-11,1.333771009922957,0.0220454775637955,0.0192257873505792,0.0237723504702427,6.394999999999982,1.1101501169721923,1864909.05,600015.0546993297,19491362.0,-1.750078730390116,6.004999999999996,1.78321428571428,84.05768075305437,5.5575429238236325,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-12,-0.689783541658862,-0.0070508149082188,0.0124393765502943,0.0135275368764362,3.650000000000034,0.795667619885964,1884211.4,580449.1101608896,17992156.0,-1.5434958758917854,1.9349999999999448,1.8364285714285613,76.99338778685362,5.522430684192557,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-13,-0.3065154576678258,-0.0015369980336775,0.011858439874004,0.006376234704408,1.7300000000000182,0.6117366653325781,1886931.2,576696.0054856596,16837851.0,-1.6223372913180705,0.4200000000000159,1.6385714285714204,72.3844812554492,5.398483138222957,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-14,-0.3726074106960865,-0.0020897116837845,0.0149364919730323,0.0076550423431085,2.069999999999993,0.6922274803560696,1874313.05,587126.8991133613,15540400.0,-1.7711249508079083,0.5699999999999932,1.2528571428571322,60.63283922462956,5.194381976700072,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-17,-1.5060914151576776,-0.018445650578317,-0.0070527097253154,-0.0058718596699866,-1.579999999999984,0.9935225137047548,1826063.3,547136.845952599,13726165.0,-2.784228455718447,4.980000000000018,1.5899999999999912,46.60826594788859,4.57801346580095,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-18,-0.20720108747711,-0.000224324224218,-0.0289210435540384,-0.0102512860367861,-2.769999999999982,0.7126079970448083,1807260.1,559328.1802718329,12438297.0,-2.621642202338489,0.0600000000000022,1.5364285714285626,44.46768944676893,4.03814624540081,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-19,0.0755601647237117,0.0039184271956447,-0.0182104069916262,-0.0059975565510347,-1.6200000000000043,0.8959020903617576,1800664.4,560874.9911589175,14051516.0,-2.886401835407157,1.0500000000000114,1.5042857142857062,43.28110161443495,3.65291527505417,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-20,-0.7265708123878526,-0.0078334995861581,-0.0243728254898371,-0.0128034093014639,-3.455000000000041,1.0533378310075336,1832058.0,548933.4666169528,12121740.0,-2.6003916092781902,2.095000000000028,1.5889285714285677,40.97550011238469,3.142344967517033,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-21,1.140260311959829,0.0189451365618075,-0.0036332941867293,0.0112489291168471,3.019999999999982,1.2500381758373451,1869638.1,556837.4011651026,14458859.0,-2.2248570103693712,5.095000000000027,1.8578571428571384,54.63283352556715,3.112954043178661,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-24,0.9123946677558884,0.0159681843642366,0.0312523364485981,0.0239792130660729,6.460000000000036,0.9261831233300066,1864434.75,557704.2367415372,16185667.0,-2.398651024503982,4.3700000000000045,2.0892857142857104,59.65811965811973,3.4030556945582475,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-25,0.0535914676038054,0.0037629395295422,0.0353724199820519,0.0054283691291008,1.4950000000000043,0.9164479035052814,1844212.85,556251.2055866084,17875792.0,-2.2501112442145077,1.0399999999999636,2.156428571428567,61.24544551175883,3.6745250146469743,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-26,-0.0487628360465992,0.0025067867661463,0.0339118775373386,0.0150839214539071,4.125,0.6464322294696387,1801461.85,574620.1189659565,19040315.0,-2.1332375327851176,0.69500000000005,2.1875,62.64489795918368,3.900781319392877,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-11-28,0.1151079210951189,0.0042238521363619,0.0464535745791023,0.0209485442226697,5.71999999999997,0.3952769638767155,1675913.5,531800.1523308404,19702765.0,-2.0566673724689792,1.1749999999999543,2.17285714285714,66.92965154503611,4.127326500383049,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-12-01,0.9454205315211972,0.0156603549255383,0.0430218424251354,0.0392322372284204,10.689999999999998,0.9977912974630494,1650901.35,520087.7382657128,21350020.0,-1.7760168480423817,4.400000000000034,2.420714285714289,70.31572735320157,4.608781254715723,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-12-02,0.5298036132795162,0.0102590226265362,0.0370840281302109,0.0694953271028036,18.58999999999997,0.929518987974994,1655188.35,518720.3550862117,22888549.0,-1.7009287951595553,2.919999999999959,2.200357142857144,67.34296380457718,5.166402144808728,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-12-03,-0.7089276804933772,-0.0067689868276938,0.0262188515709644,0.0625186957822316,16.720000000000027,0.9514884661490292,1589033.45,438494.5707372552,21376602.0,-1.5662665408732392,1.92999999999995,2.2000000000000006,67.35389610389609,5.3904481168779625,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2025-12-04,-1.1229599092294236,-0.0123222294197173,0.011113312559664,0.0454020633915601,12.189999999999998,1.019847143632411,1614280.15,425714.0666907126,19730283.0,-1.336189026822718,3.480000000000018,2.418571428571429,61.26698168930891,5.226946264603157,AAPL,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
